data_inversa;horario;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;latitude;longitude
23/06/2023;07:40:00;CONTAGEM;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-19,86874894;-44,05962197
23/06/2023;19:15:00;XANXERE;Ultrapassagem Indevida;Colisão lateral sentido oposto;Sem Vítimas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;"Declive;Curva";-26,87149;-52,318768
23/06/2023;21:15:00;SAO PAULO;Pista esburacada;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;-23,49102507;-46,54878195
23/06/2023;21:15:00;BARRA VELHA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;-26,63277317;-48,70232513
23/06/2023;15:32:00;BREJOES;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;-13,08915503;-39,9629037
23/06/2023;19:18:00;OIAPOQUE;Iluminação deficiente;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Interseção de Vias;Em Obras";3,83552896;-51,80935802
23/06/2023;21:15:00;GOVERNADOR VALADARES;Ultrapassagem Indevida;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Curva;Interseção de Vias;Declive";-18,873907;-41,966366
23/06/2023;23:45:00;SANTA LUZIA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Curva;-19,81540242;-43,80978584
23/06/2023;13:30:00;VITORIA DE SANTO ANTAO;Demais falhas na via;Eventos atípicos;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;-8,14168181;-35,30561909
24/06/2023;01:50:00;SAPUCAIA;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;-22,04634998;-42,7844458
24/06/2023;02:20:00;FAZENDA RIO GRANDE;Velocidade Incompatível;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;-25,638399;-49,313117
23/06/2023;19:45:00;CRISTINAPOLIS;Pista esburacada;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;-11,51023;-37,790653
24/06/2023;06:15:00;SAO PAULO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Múltipla;Reta;-23,51291902;-46,57604698
24/06/2023;06:15:00;PALHOCA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;-27,65184843;-48,67604941
24/06/2023;05:48:00;SIDROLANDIA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Simples;Reta;-20,90053615;-54,92368799
24/06/2023;07:00:00;PALHOCA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;"Retorno Regulamentado;Rotatória";-27,65981409;-48,67747798
24/06/2023;05:30:00;SINOP;Ultrapassagem Indevida;Saída de leito carroçável;Sem Vítimas;Amanhecer;Crescente;Céu Claro;Simples;Reta;-12,12492855;-55,51597595
24/06/2023;07:45:00;JOAO NEIVA;Chuva;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Simples;"Curva;Declive";-19,68073376;-40,39141693
24/06/2023;08:45:00;AGUAS LINDAS DE GOIAS;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;-15,77579351;-48,23259001
24/06/2023;08:00:00;RIO GRANDE;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;-32,08573295;-52,19690099
24/06/2023;10:05:00;IBIRACU;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;-19,86460092;-40,38336629
24/06/2023;10:15:00;ANAPOLIS;Manobra de mudança de faixa;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-16,3162;-48,8552
24/06/2023;10:30:00;SAO JOAO DE MERITI;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;-22,79810324;-43,35726614
24/06/2023;07:10:00;MASSARANDUBA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;"Curva;Declive";-7,277477;-35,731064
24/06/2023;10:50:00;SAO JOSE DOS PINHAIS;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-25,69781526;-49,14439917
24/06/2023;11:55:00;TRES CACHOEIRAS;Velocidade Incompatível;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;-29,49813327;-49,97797541
12/05/2023;06:40:00;UBERLANDIA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;-18,90814394;-48,30144525
24/06/2023;12:45:00;NOVA IGUACU;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-22,854782;-43,601933
24/06/2023;10:50:00;SAO MATEUS DO MARANHAO;Manobra de mudança de faixa;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-4,00301408;-44,47055677
24/06/2023;15:25:00;SAO JOSE DOS PINHAIS;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-25,48834957;-49,18007255
24/06/2023;16:00:00;PIRIPIRI;Demais falhas na via;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-4,202044;-41,781467
09/06/2023;01:30:00;BARRA MANSA;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Aclive;-22,55271018;-44,17778004
24/06/2023;14:00:00;PARANAIBA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-19,69627676;-51,17701292
24/06/2023;15:00:00;CURITIBA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-25,47954198;-49,20124054
24/06/2023;17:08:00;NOVA ITABERABA;Afundamento ou ondulação no pavimento;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-26,932125;-52,829117
24/06/2023;19:00:00;RIBEIRAO DAS NEVES;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;-19,81628624;-44,08960124
24/06/2023;19:20:00;BRASILIA;Manobra de mudança de faixa;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;"Ponte;Reta";-15,670546;-47,816044
24/06/2023;20:18:00;GUARULHOS;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Vento;Múltipla;Declive;-23,50343484;-46,56638712
24/06/2023;19:45:00;MIRACATU;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;-24,30570028;-47,49159381
24/06/2023;15:00:00;DUQUE DE CAXIAS;Demais Fenômenos da natureza;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;-22,745676;-43,2881
24/06/2023;21:23:00;PARNAMIRIM;Manobra de mudança de faixa;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;-5,89034022;-35,24894996
24/06/2023;19:15:00;GUAXUPE;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-21,296448;-46,677403
24/06/2023;20:05:00;JABOATAO DOS GUARARAPES;Deficiência do Sistema de Iluminação/Sinalização;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;-8,18470013;-34,96816895
24/06/2023;19:30:00;MURIAE;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Interseção de Vias;Rotatória";-21,11938311;-42,38006362
24/06/2023;22:15:00;MAGE;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Em Obras";-22,657955;-43,079067
24/06/2023;18:30:00;CRISTINO CASTRO;Ultrapassagem Indevida;Colisão frontal;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;"Aclive;Reta";-8,629974;-44,020626
24/06/2023;22:35:00;RIO GRANDE;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-31,86521207;-52,32379036
24/06/2023;21:30:00;GOIANINHA;Manobra de mudança de faixa;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;-6,26255354;-35,21147156
24/06/2023;23:15:00;UBARANA;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-21,1375408;-49,69894942
24/06/2023;22:30:00;MIRANORTE;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Rotatória;-9,494875;-48,586047
25/06/2023;00:05:00;CORNELIO PROCOPIO;Velocidade Incompatível;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-23,15283652;-50,6009084
25/06/2023;02:05:00;LEOPOLDINA;Trafegar com motocicleta (ou similar) entre as faixas;Tombamento;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;Curva;-21,54856423;-42,66481498
25/06/2023;03:10:00;SAO LEOPOLDO;Velocidade Incompatível;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;-29,76733091;-51,1535296
25/06/2023;03:01:00;TIANGUA;Iluminação deficiente;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-3,71699311;-40,9914242
25/06/2023;02:35:00;SAO PAULO;Afundamento ou ondulação no pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;-23,41704481;-46,58022057
25/06/2023;05:25:00;MURIAE;Condutor Dormindo;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Aclive;Curva";-21,24367944;-42,39417141
25/06/2023;02:00:00;CASCAVEL;Velocidade Incompatível;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;-24,7961;-53,6747
25/06/2023;07:15:00;CAUCAIA;Frear bruscamente;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Aclive;Reta";-3,8038424;-38,72308168
25/06/2023;08:00:00;ABADIA DE GOIAS;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-16,7423;-49,415
25/06/2023;08:50:00;JOINVILLE;Ingestão de álcool pelo condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-26,35345909;-48,85867862
25/06/2023;09:15:00;JOINVILLE;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-26,38506771;-48,84917582
25/06/2023;04:10:00;MASCOTE;Velocidade Incompatível;Colisão frontal;Com Vítimas Fatais;Amanhecer;Decrescente;Céu Claro;Simples;Reta;-15,59181;-39,42702
25/06/2023;09:00:00;DOM ELISEU;Manobra de mudança de faixa;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Aclive;Reta";-4,37565398;-47,53718808
25/06/2023;11:15:00;SANTANA DO LIVRAMENTO;Demais falhas na via;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;-30,79718171;-55,16897483
09/03/2023;20:40:00;MANHUACU;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Ignorado;Simples;Curva;-20,2471967;-42,15663498
25/06/2023;13:30:00;JEQUIE;Ultrapassagem Indevida;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-13,97873088;-39,94814985
25/06/2023;14:00:00;LAGES;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-27,785299;-50,261921
25/06/2023;07:00:00;MUZAMBINHO;Velocidade Incompatível;Colisão lateral sentido oposto;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Curva;-21,31899155;-46,58999205
25/06/2023;12:15:00;VARGEM;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-27,505852;-50,926998
25/06/2023;14:47:00;BLUMENAU;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Desvio Temporário;Em Obras";-26,88193308;-49,13864851
25/06/2023;13:30:00;TARTARUGALZINHO;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;1,23734485;-50,99006475
25/06/2023;14:20:00;UBAPORANGA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Reta;Declive";-19,62776197;-42,10624519
25/06/2023;16:20:00;RIO TINTO;Demais falhas na via;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;-6,70802006;-35,11772953
25/06/2023;14:20:00;DUQUE DE CAXIAS;Acumulo de óleo sobre o pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;-22,57773682;-43,27329036
25/06/2023;17:40:00;CAPANEMA;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;"Declive;Reta";-25,62088424;-53,64551766
25/06/2023;17:00:00;NOBRES;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Anoitecer;Crescente;Ignorado;Dupla;Interseção de Vias;-14,66298789;-56,29936934
25/06/2023;18:30:00;MAGE;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-22,58714871;-43,0184269
25/06/2023;19:00:00;JUAZEIRO;Manobra de mudança de faixa;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;Reta;-9,52800622;-40,06919802
25/06/2023;14:40:00;PORANGATU;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-13,070325;-49,185505
25/06/2023;18:50:00;CAMPO MAIOR;Manobra de mudança de faixa;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;"Ponte;Reta";-4,81223;-42,153191
25/06/2023;18:40:00;JAGUARARI;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-10,26491494;-40,18277092
25/06/2023;22:00:00;SAO JOAO DE MERITI;Falta de acostamento;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-22,79810324;-43,35726614
26/06/2023;02:40:00;EUNAPOLIS;Deficiência do Sistema de Iluminação/Sinalização;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Reta;-16,353437;-39,579656
26/06/2023;03:00:00;CAAPORA;Acumulo de água sobre o pavimento;Saída de leito carroçável;Sem Vítimas;Amanhecer;Crescente;Chuva;Dupla;Reta;-7,49352627;-34,98332893
26/06/2023;08:18:00;SERRA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;-20,21740496;-40,26990578
26/06/2023;07:30:00;MAFRA;Restrição de visibilidade em curvas verticais;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Aclive";-26,17627262;-49,8580203
26/06/2023;07:56:00;PALMAS;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-10,23489576;-48,3116824
26/06/2023;08:40:00;PALHOCA;Velocidade Incompatível;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-27,62996929;-48,65903871
26/06/2023;08:40:00;ALFREDO WAGNER;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Curva;-27,710436;-49,245926
26/06/2023;07:00:00;NOVA ERA;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Nevoeiro/Neblina;Simples;"Curva;Aclive";-19,81700707;-43,06661887
26/06/2023;09:50:00;SAO PAULO;Manobra de mudança de faixa;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;-23,52251783;-46,5855702
26/06/2023;12:05:00;CONGONHAS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;-20,52319889;-43,8291359
28/05/2023;22:45:00;ITAITINGA;Ingestão de álcool pelo condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Reta;Declive";-3,94070798;-38,50918633
26/06/2023;09:30:00;NOVA ERA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Declive";-19,69154909;-42,99258988
26/06/2023;08:40:00;MANHUACU;Ultrapassagem Indevida;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Curva;-20,10007457;-42,17884091
22/06/2023;12:00:00;ITAJUIPE;Acostamento em desnível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Ponte;Reta";-14,64760194;-39,34347332
26/06/2023;14:00:00;SAO CAITANO;Manobra de mudança de faixa;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;-8,32242118;-36,09480698
26/06/2023;15:50:00;TUBARAO;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Viaduto;Declive";-28,50887119;-49,05040383
26/06/2023;13:45:00;POMBAL;Falta de elemento de contenção que evite a saída do leito carroçável;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Aclive;Reta";-6,7349;-37,916
26/06/2023;16:07:00;SAO FRANCISCO DO SUL;Manobra de mudança de faixa;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-26,285156;-48,646221
26/06/2023;16:20:00;SAO SEBASTIAO DO PASSE;Manobra de mudança de faixa;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;-12,50766107;-38,49626949
26/06/2023;17:02:00;SAO JOSE;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Reta;-27,59193546;-48,61824557
26/06/2023;18:20:00;CONTAGEM;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-19,92372561;-44,01700789
26/06/2023;13:50:00;CORDILHEIRA ALTA;Conversão proibida;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Curva;-26,973196;-52,583321
26/06/2023;15:30:00;RIALMA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-15,202644;-49,544884
22/06/2023;07:30:00;CATU;Manobra de mudança de faixa;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Aclive;-12,21614599;-38,41432082
26/06/2023;18:00:00;CAMBUI;Demais falhas na via;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-22,58342654;-46,04707355
26/06/2023;18:45:00;SAO CRISTOVAO;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;-10,94085093;-37,19456903
26/06/2023;18:46:00;GOIANIA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-16,7084;-49,3503
26/06/2023;16:50:00;CANDOI;Pista esburacada;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Curva;Declive";-25,43738344;-51,990051
26/06/2023;19:45:00;PARANAVAI;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Viaduto";-23,070812;-52,422457
26/06/2023;19:50:00;ARACATI;Velocidade Incompatível;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Interseção de Vias;Aclive";-4,5749233;-37,7914265
26/06/2023;21:20:00;RECIFE;Acumulo de água sobre o pavimento;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;-8,05951606;-34,94581024
26/06/2023;12:40:00;MIRANDA DO NORTE;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Sol;Simples;Reta;-3,51093102;-44,54989296
26/06/2023;18:00:00;JOSE DA PENHA;Demais falhas na via;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Reta;-6,350066;-38,29533702
26/06/2023;18:00:00;MONTES CLAROS;Frear bruscamente;Tombamento;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;-16,72627608;-43,88021191
26/06/2023;21:15:00;VITORIA DA CONQUISTA;Velocidade Incompatível;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Nublado;Dupla;Reta;-14,882136;-40,856714
26/06/2023;17:00:00;BONFIM;Pista esburacada;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;3,44610801;-59,93613519
26/06/2023;22:45:00;RIO BRANCO;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Rotatória;-9,96935404;-67,85264513
10/06/2023;22:00:00;CONTAGEM;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Ignorado;Múltipla;Curva;-19,9640343;-44,0435763
27/06/2023;06:05:00;NATAL;Velocidade Incompatível;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-5,84076841;-35,21035949
27/06/2023;06:36:00;TIJUCAS;Restrição de visibilidade em curvas horizontais;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Curva;Aclive";-27,31398818;-48,63155831
26/06/2023;18:15:00;CORUPA;Ultrapassagem Indevida;Tombamento;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Simples;Reta;-26,44008569;-49,22612071
27/06/2023;05:00:00;SAO GABRIEL;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Curva;Viaduto;Declive";-30,35012046;-54,33470964
27/06/2023;08:00:00;ANTONIO CARDOSO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-12,38957672;-39,14396716
26/06/2023;22:30:00;PRESIDENTE MEDICI;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Curva;-11,020385;-61,92975
27/06/2023;09:40:00;INDAIAL;Demais falhas na via;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Em Obras;Reta;Desvio Temporário";-26,877615;-49,239231
30/05/2023;12:20:00;DUQUE DE CAXIAS;Manobra de mudança de faixa;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-22,70948502;-43,29040354
26/06/2023;00:30:00;SIMOES FILHO;Manobra de mudança de faixa;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;-12,78231534;-38,41462785
27/06/2023;11:40:00;TRES CACHOEIRAS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;-29,43444872;-49,89334896
27/06/2023;11:30:00;MARINGA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;"Reta;Retorno Regulamentado";-23,42244278;-51,90360392
27/06/2023;11:26:00;SAO LUIS;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;-2,795072;-44,374203
27/06/2023;13:30:00;ATIBAIA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Declive;-23,15597105;-46,5740155
27/06/2023;13:50:00;ANAPOLIS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-16,286884;-48,942978
27/06/2023;14:30:00;CAMPINA GRANDE;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-7,29013399;-35,89029705
16/02/2023;18:20:00;OLINDINA;Manobra de mudança de faixa;Colisão frontal;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Simples;Reta;-11,479278;-38,297466
27/06/2023;14:30:00;SAO JOSE DOS PINHAIS;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;"Reta;Declive";-25,60925907;-49,17205834
27/06/2023;16:00:00;BARRA DO GARCAS;Acostamento em desnível;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;"Declive;Reta";-15,69693479;-52,69881921
27/06/2023;16:00:00;ITAPEMA;Frear bruscamente;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-27,10123686;-48,61807962
