data_inversa;horario;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;latitude;longitude
23/06/2025;18:30:00;GUARAMIRIM;Retorno proibido;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;-26,47580186;-49,01702492
23/06/2025;18:15:00;PARATY;Demais Fenômenos da natureza;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Vento;Simples;Rotatória;-23,225;-44,723
23/06/2025;17:52:00;PORTO GRANDE;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;0,70448054;-51,40771151
23/06/2025;19:20:00;ITAITINGA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-3,98993478;-38,51621501
23/06/2025;16:20:00;CAMANDUCAIA;Pista Escorregadia;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;-22,77000912;-46,19384006
23/06/2025;18:30:00;CACHOEIRA DO SUL;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Vento;Simples;Curva;-30,01344239;-52,89156294
23/06/2025;22:05:00;CURVELO;Ultrapassagem Indevida;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Ignorado;Simples;Reta;-19,1450194;-44,5391573
23/06/2025;21:05:00;LINHARES;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;-19,48624173;-40,12292258
23/06/2025;23:30:00;NOVA IGUACU;Deficiência do Sistema de Iluminação/Sinalização;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-22,6721481;-43,3845025
23/06/2025;13:12:00;NOVO PROGRESSO;Conversão proibida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-7,052089;-55,409928
22/06/2025;16:35:00;RANCHO QUEIMADO;Velocidade Incompatível;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Chuva;Simples;"Declive;Curva";-27,696318;-49,052074
22/06/2025;18:30:00;MAFRA;Acumulo de areia ou detritos sobre o pavimento;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;"Curva;Declive";-26,20771653;-49,73613136
22/06/2025;23:20:00;SENADOR JOSE BENTO;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Curva;Declive";-22,133661;-46,173142
22/06/2025;15:30:00;EWBANK DA CAMARA;Curva acentuada;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;-21,53869148;-43,51086723
22/06/2025;02:00:00;TERESINA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Retorno Regulamentado";-5,214572;-42,753975
22/06/2025;04:20:00;PALHOCA;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Múltipla;Reta;-27,65132035;-48,67569773
22/06/2025;06:00:00;SAO CRISTOVAO;Demais Fenômenos da natureza;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Decrescente;Sol;Dupla;Aclive;-10,96538121;-37,26667492
22/06/2025;06:45:00;CASCAVEL;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;-24,993;-53,512
22/06/2025;08:00:00;CAMPINA GRANDE DO SUL;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;-25,185853;-48,886155
22/06/2025;08:20:00;PAULISTA;Chuva;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;-7,933368;-34,902327
22/06/2025;08:10:00;DUQUE DE CAXIAS;Acumulo de areia ou detritos sobre o pavimento;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-22,6689024;-43,2799744
22/06/2025;08:15:00;FLORESTAL;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-19,93500156;-44,45750481
22/06/2025;09:20:00;BAYEUX;Acostamento em desnível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-7,14357061;-34,91857738
22/06/2025;09:40:00;SAO JOSE DOS PINHAIS;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;-25,59089547;-49,1716489
22/06/2025;08:00:00;BOM JARDIM DE MINAS;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Rotatória;Declive;Interseção de Vias";-21,936688;-44,193527
22/06/2025;09:45:00;SABARA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;"Reta;Aclive";-19,80926002;-43,76815308
22/06/2025;09:40:00;TERESINA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;"Interseção de Vias;Reta;Rotatória";-5,1237766;-42,7948558
22/06/2025;10:20:00;ANTONINA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;"Declive;Curva";-25,11155955;-48,76530647
22/06/2025;12:30:00;SEROPEDICA;Retorno proibido;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-22,72243625;-43,72344017
22/06/2025;09:20:00;ARAQUARI;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Dupla;"Declive;Curva";-26,439197;-48,802252
22/06/2025;14:30:00;VIANA;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Declive;Curva";-20,36924731;-40,44430939
22/06/2025;14:30:00;SAO JOSE;Chuva;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;"Curva;Aclive";-27,58566014;-48,61788724
22/06/2025;13:50:00;POUSO REDONDO;Acumulo de água sobre o pavimento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;"Declive;Curva";-27,30105815;-50,07954296
22/06/2025;15:10:00;LONTRAS;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;"Aclive;Curva";-27,14636811;-49,54975657
22/06/2025;17:15:00;PINDAMONHANGABA;Ultrapassagem Indevida;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;"Reta;Interseção de Vias";-22,9760953;-45,45215607
22/06/2025;13:00:00;LINDOESTE;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Curva;-25,22200365;-53,59467879
22/06/2025;17:30:00;NOVA IGUACU;Conversão proibida;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-22,84833623;-43,60370636
22/06/2025;17:40:00;ALAGOINHAS;Animais na Pista;Atropelamento de Animal;Com Vítimas Fatais;Anoitecer;Decrescente;Céu Claro;Simples;Reta;-12,06399861;-38,31550598
22/06/2025;18:30:00;UNIAO DOS PALMARES;Iluminação deficiente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-9,17592166;-36,03042332
22/06/2025;19:10:00;SANTA MARIA;Pista esburacada;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;"Curva;Rotatória";-29,7156;-53,809495
22/06/2025;17:10:00;BRUMADINHO;Acumulo de areia ou detritos sobre o pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Curva;-20,1220436;-44,3009521
22/06/2025;20:30:00;MAIRIPORA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Declive;Curva";-23,34131463;-46,57381145
22/06/2025;18:50:00;JEREMOABO;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;Reta;-10,233091;-38,299099
22/06/2025;19:00:00;TRES MARIAS;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Simples;Reta;-18,3200322;-45,11042118
22/06/2025;22:45:00;CAMPO LARGO;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;"Curva;Interseção de Vias;Viaduto";-25,43499135;-49,53251307
22/06/2025;20:00:00;URUGUAIANA;Animais na Pista;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;-30,009951;-56,35007
22/06/2025;23:50:00;RIBEIRA DO AMPARO;Acesso irregular;Colisão transversal;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-11,0127242;-38,51494
22/06/2025;19:30:00;DELMIRO GOUVEIA;Iluminação deficiente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;-9,40122214;-38,17860603
22/06/2025;09:45:00;DOMINGOS MARTINS;Velocidade Incompatível;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;-20,41060352;-40,92012405
22/06/2025;12:30:00;ITAMONTE;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Declive;Curva";-22,34293799;-44,81667548
21/06/2025;00:00:00;BALSA NOVA;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Curva;-25,44407609;-49,74350735
21/06/2025;02:58:00;BARRA DO PIRAI;Velocidade Incompatível;Tombamento;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Curva;-22,47488907;-43,99329185
21/06/2025;11:40:00;LAPA;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-25,8515111;-49,9479092
21/06/2025;12:50:00;JAGUARIBE;Fumaça;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-5,8667166;-38,5945485
21/06/2025;21:00:00;LONDRINA;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;-23,29317593;-51,13221499
21/06/2025;06:15:00;BRUMADINHO;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;Curva;-20,15785531;-44,32914835
21/06/2025;00:10:00;SAO JOAO DA BARRA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;-21,710602;-41,135201
21/06/2025;03:30:00;MESQUITA;Conversão proibida;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;-22,76953375;-43,40938568
21/06/2025;11:25:00;MAGE;Ultrapassagem Indevida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-22,65712548;-43,07008401
21/06/2025;13:30:00;SAO MATEUS;Conversão proibida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-18,77893478;-39,87439983
21/06/2025;16:40:00;SAO PAULO;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;-23,38300926;-46,56440163
21/06/2025;16:50:00;SAO CAITANO;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Simples;Reta;-8,412391;-36,190011
21/06/2025;18:20:00;SIDROLANDIA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-20,86235896;-54,82099883
21/06/2025;17:00:00;CLAUDIA;Ultrapassagem Indevida;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Simples;Reta;-11,380619;-55,341766
21/06/2025;18:48:00;NOVA ITABERABA;Demais falhas na via;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Aclive;Curva;Ponte";-26,92741364;-52,85591984
21/06/2025;21:40:00;SERRA TALHADA;Iluminação deficiente;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-7,98487379;-38,27445436
21/06/2025;22:20:00;BRUMADINHO;Curva acentuada;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Curva;Aclive";-20,1626535;-44,34046626
21/06/2025;20:15:00;APUCARANA;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;"Curva;Declive;Viaduto";-23,60726234;-51,40754948
21/06/2025;21:10:00;BAGE;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-31,43355624;-54,05017018
21/06/2025;22:30:00;MORRINHOS;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;-17,672581;-49,163759
21/06/2025;21:40:00;RIO BRANCO;Iluminação deficiente;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Reta;Declive";-10,01283847;-67,73765803
21/06/2025;22:40:00;CURITIBA;Velocidade Incompatível;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;-25,47039868;-49,35411572
21/06/2025;19:20:00;ROLANDIA;Chuva;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;-23,3025962;-51,3343073
21/06/2025;23:00:00;RIO DE JANEIRO;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-22,89439;-43,677726
21/06/2025;18:45:00;NOVA ITABERABA;Demais falhas na via;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;"Aclive;Curva;Ponte";-26,92723982;-52,85605643
21/06/2025;20:30:00;LAJE;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-13,083667;-39,27635
21/06/2025;06:05:00;JABOATAO DOS GUARARAPES;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Curva;-8,18405;-34,96598
20/06/2025;00:21:00;POCOES;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;"Curva;Declive";-14,456779;-40,344992
20/06/2025;10:00:00;MANAUS;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;"Reta;Declive";-2,848317;-60,033708
20/06/2025;12:20:00;SAO CRISTOVAO DO SUL;Velocidade Incompatível;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Simples;Curva;-27,3246716;-50,36940694
20/06/2025;12:29:00;SAO MIGUEL DOS CAMPOS;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Curva;Declive";-9,6846064;-36,03747368
20/06/2025;12:50:00;TRINDADE;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-7,774815;-40,252482
20/06/2025;16:48:00;OLIVEIRA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;"Interseção de Vias;Declive;Curva";-20,72922437;-44,77362156
20/06/2025;21:00:00;BANDEIRANTES;Ultrapassagem Indevida;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Nevoeiro/Neblina;Simples;Reta;-19,7537361;-54,3573337
20/06/2025;11:00:00;GOVERNADOR VALADARES;Restrição de visibilidade em curvas horizontais;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Retorno Regulamentado;-18,86349317;-41,97391603
20/06/2025;00:50:00;GRAVATAI;Chuva;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Múltipla;Reta;-29,95369151;-51,04209198
20/06/2025;01:30:00;NOVA SERRANA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;-19,851348;-45,027037
20/06/2025;00:10:00;PETROLINA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-9,06217521;-40,30661003
20/06/2025;03:20:00;BRASILIA;Velocidade Incompatível;Tombamento;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;"Declive;Reta";-16,00929;-47,98272
20/06/2025;07:50:00;PARNAMIRIM;Demais falhas na via;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;-5,932998;-35,264708
20/06/2025;08:00:00;AGUAS MORNAS;Pista Escorregadia;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;"Declive;Curva";-27,72049489;-48,93686995
20/06/2025;09:20:00;ARAUJOS;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Aclive;-19,80910567;-45,11757383
20/06/2025;10:30:00;PANAMBI;Velocidade Incompatível;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Simples;Reta;-28,358103;-53,502775
20/06/2025;10:15:00;TEOTONIO VILELA;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;-9,90751088;-36,3213037
20/06/2025;10:43:00;CASCAVEL;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;-24,9839099;-53,3731754
20/06/2025;13:35:00;ANAPOLIS;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-16,352555;-48,917176
20/06/2025;11:53:00;DUQUE DE CAXIAS;Acumulo de areia ou detritos sobre o pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-22,6689024;-43,2799744
20/06/2025;14:45:00;RIO DE JANEIRO;Acesso irregular;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-22,81281922;-43,329216
20/06/2025;16:20:00;PARNAMIRIM;Pista Escorregadia;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;-5,892677;-35,2584033
20/06/2025;16:35:00;CAJATI;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-24,7388165;-48,12304465
20/06/2025;17:20:00;CAMPINA GRANDE;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Simples;"Interseção de Vias;Em Obras;Reta";-7,275493;-35,904198
20/06/2025;17:30:00;ALTO GARCAS;Animais na Pista;Atropelamento de Animal;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-17,065532;-53,4698605
20/06/2025;18:30:00;MATELANDIA;Pista Escorregadia;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Crescente;Garoa/Chuvisco;Dupla;Curva;-25,251464;-53,990464
20/06/2025;18:20:00;UBERLANDIA;Velocidade Incompatível;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Viaduto;-18,90284653;-48,18737431
20/06/2025;20:00:00;ANGRA DOS REIS;Iluminação deficiente;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Curva;Declive";-23,00244069;-44,27057034
20/06/2025;18:30:00;RIBEIRA DO POMBAL;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-10,78457544;-38,51817132
20/06/2025;18:20:00;NOSSA SENHORA DO LIVRAMENTO;Ultrapassagem Indevida;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-15,6989215;-56,42977238
20/06/2025;12:34:00;SANTANA DO PARAISO;Ultrapassagem Indevida;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Ignorado;Simples;Reta;-19,41137732;-42,4880898
20/06/2025;23:30:00;FOZ DO IGUACU;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-25,50156;-54,536339
20/06/2025;19:00:00;BOA VISTA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;"Reta;Aclive";-7,289238;-36,29366589
20/06/2025;19:45:00;JAGUARAO;Animais na Pista;Atropelamento de Animal;Sem Vítimas;Plena Noite;Decrescente;Nublado;Simples;Reta;-32,4987463;-53,318538
19/06/2025;05:30:00;GOIANA;Animais na Pista;Tombamento;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;-7,571201;-34,989097
19/06/2025;07:30:00;SANTANA DA BOA VISTA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Simples;Curva;-30,82232167;-53,17517996
19/06/2025;06:20:00;NOVA UNIAO;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Declive;Curva";-19,72374116;-43,57238596
19/06/2025;11:15:00;CAMBUI;Velocidade Incompatível;Colisão traseira;Com Vítimas Fatais;Pleno dia;Decrescente;Sol;Dupla;Reta;-22,5364431;-46,0358849
19/06/2025;07:30:00;LUZ;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Declive;Curva";-19,707758;-45,9197
19/06/2025;11:00:00;ITAGUARA;Velocidade Incompatível;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-20,4358848;-44,557648
19/06/2025;10:45:00;ALTO PARAISO;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-9,64493;-63,07513
19/06/2025;01:30:00;PADRE BERNARDO;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Declive;Interseção de Vias";-15,61618065;-48,19849351
19/06/2025;16:30:00;SANTA LUZIA;Demais falhas na via;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-3,93002016;-45,61935425
19/06/2025;21:30:00;CONCEICAO DAS ALAGOAS;Retorno proibido;Colisão transversal;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;"Retorno Regulamentado;Reta";-19,75608;-48,27452
19/06/2025;21:28:00;MIRANORTE;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;-9,53051294;-48,59320199
19/06/2025;13:00:00;CAIAPONIA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de Vias;-16,93296313;-51,82429075
19/06/2025;07:38:00;PARAOPEBA;Pista esburacada;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-19,2403758;-44,4285415
19/06/2025;19:30:00;HIDROLANDIA;Deficiência do Sistema de Iluminação/Sinalização;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;"Declive;Reta";-17,049178;-49,226278
19/06/2025;01:05:00;SORRISO;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Curva;Retorno Regulamentado";-12,52843381;-55,7039237
19/06/2025;01:20:00;NOSSA SENHORA DO SOCORRO;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Curva;-10,90469466;-37,14904396
19/06/2025;01:05:00;PRIMAVERA DO LESTE;Acesso irregular;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-15,5588655;-54,28748041
19/06/2025;04:20:00;PORTO BELO;Velocidade Incompatível;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-27,14396805;-48,61068785
19/06/2025;05:00:00;SAO MIGUEL DO OESTE;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;"Declive;Reta";-26,73627811;-53,50429773
19/06/2025;05:20:00;CONTAGEM;Animais na Pista;Tombamento;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;-19,85591153;-44,07269478
19/06/2025;05:50:00;VARGEM;Chuva;Colisão com objeto;Com Vítimas Feridas;Amanhecer;Crescente;Chuva;Simples;Curva;-27,49310801;-50,97132079
19/06/2025;07:00:00;SAO PAULO;Deficiência do Sistema de Iluminação/Sinalização;Colisão com objeto;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Múltipla;"Reta;Aclive;Em Obras";-23,506381;-46,570478
19/06/2025;06:00:00;PATROCINIO;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Amanhecer;Crescente;Céu Claro;Simples;"Declive;Reta";-18,90546339;-46,96323819
19/06/2025;05:10:00;CAMPOS DOS GOYTACAZES;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-21,83582691;-41,4209333
19/06/2025;08:00:00;IMPERATRIZ;Fumaça;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-5,540132;-47,466227
19/06/2025;09:50:00;CORUMBA DE GOIAS;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;"Curva;Declive";-15,87360057;-48,78463459
19/06/2025;11:00:00;JOAO MONLEVADE;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;-19,84929967;-43,20744753
19/06/2025;06:15:00;SAO GONCALO DO RIO ABAIXO;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Simples;"Reta;Declive";-19,84038112;-43,32144912
19/06/2025;10:10:00;NOVA SERRANA;Animais na Pista;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-19,86311769;-44,99859452
19/06/2025;12:50:00;SAO MIGUEL DO IGUACU;Curva acentuada;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;-25,33889177;-54,19516504
19/06/2025;13:35:00;XANXERE;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;-26,87234;-52,319837
